Code INSEE région,Région,Nature,Date,Heure,Date - Heure,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Column 30
32,Hauts-de-France,Données définitives,2024-12-08,10:00,2024-12-08T09:00:00+00:00,5883.0,292.0,4549.0,5292,11.0,2.0,0.0,106.0,-4368.0,0.0,0.0,5292.0,0.0,4.96,12.15,77.32,83.32,89.95,83.58,0.19,1.42,0.03,50.0,1.8,53.81,
11,Île-de-France,Données définitives,2024-12-08,10:00,2024-12-08T09:00:00+00:00,8674.0,138.0,0.0,135,9.0,4.0,0.0,147.0,8242.0,0.0,0.0,135.0,0.0,1.59,6.42,0.0,,1.56,93.1,0.1,2.16,0.05,21.05,1.69,42.73,
32,Hauts-de-France,Données définitives,2024-12-08,10:30,2024-12-08T09:30:00+00:00,5967.0,307.0,4558.0,5253,16.0,1.0,0.0,118.0,-4287.0,0.0,0.0,5253.0,0.0,5.14,12.78,76.39,83.48,88.03,82.96,0.27,2.06,0.02,25.0,1.98,59.9,
11,Île-de-France,Données définitives,2024-12-08,10:30,2024-12-08T09:30:00+00:00,9013.0,138.0,0.0,136,16.0,4.0,0.0,147.0,8572.0,0.0,0.0,136.0,0.0,1.53,6.42,0.0,,1.51,93.79,0.18,3.84,0.04,21.05,1.63,42.73,
32,Hauts-de-France,Données définitives,2024-12-08,11:00,2024-12-08T10:00:00+00:00,6074.0,300.0,4560.0,5243,23.0,2.0,0.0,140.0,-4196.0,0.0,0.0,5243.0,0.0,4.94,12.48,75.07,83.52,86.32,82.8,0.38,2.97,0.03,50.0,2.3,71.07,
11,Île-de-France,Données définitives,2024-12-08,11:00,2024-12-08T10:00:00+00:00,9135.0,138.0,0.0,137,18.0,4.0,0.0,148.0,8688.0,0.0,0.0,137.0,0.0,1.51,6.42,0.0,,1.5,94.48,0.2,4.32,0.04,21.05,1.62,43.02,
32,Hauts-de-France,Données définitives,2024-12-08,11:30,2024-12-08T10:30:00+00:00,6048.0,306.0,4592.0,5194,33.0,2.0,0.0,140.0,-4218.0,0.0,0.0,5194.0,0.0,5.06,12.73,75.93,84.1,85.88,82.03,0.55,4.26,0.03,50.0,2.31,71.07,
11,Île-de-France,Données définitives,2024-12-08,11:30,2024-12-08T10:30:00+00:00,9501.0,138.0,0.0,136,23.0,4.0,0.0,148.0,9051.0,0.0,0.0,136.0,0.0,1.45,6.42,0.0,,1.43,93.79,0.24,5.52,0.04,21.05,1.56,43.02,
32,Hauts-de-France,Données définitives,2024-12-08,12:00,2024-12-08T11:00:00+00:00,6082.0,297.0,4595.0,5068,39.0,2.0,0.0,141.0,-4063.0,0.0,0.0,5068.0,0.0,4.88,12.36,75.55,84.16,83.33,80.04,0.64,5.03,0.03,50.0,2.32,71.57,
11,Île-de-France,Données définitives,2024-12-08,12:00,2024-12-08T11:00:00+00:00,9639.0,138.0,0.0,137,25.0,4.0,0.0,147.0,9185.0,0.0,0.0,137.0,0.0,1.43,6.42,0.0,,1.42,94.48,0.26,6.0,0.04,21.05,1.53,42.73,
11,Île-de-France,Données définitives,2024-12-08,12:30,2024-12-08T11:30:00+00:00,9985.0,138.0,0.0,136,26.0,4.0,0.0,148.0,9534.0,0.0,0.0,136.0,0.0,1.38,6.42,0.0,,1.36,93.79,0.26,6.24,0.04,21.05,1.48,43.02,
32,Hauts-de-France,Données définitives,2024-12-08,12:30,2024-12-08T11:30:00+00:00,6315.0,300.0,4594.0,5020,38.0,2.0,0.0,142.0,-3780.0,0.0,0.0,5020.0,0.0,4.75,12.48,72.75,84.14,79.49,79.28,0.6,4.9,0.03,50.0,2.25,72.08,
11,Île-de-France,Données définitives,2024-12-08,13:00,2024-12-08T12:00:00+00:00,10016.0,138.0,0.0,136,35.0,4.0,0.0,145.0,9555.0,0.0,0.0,136.0,0.0,1.38,6.42,0.0,,1.36,93.79,0.35,8.39,0.04,21.05,1.45,42.15,
32,Hauts-de-France,Données définitives,2024-12-08,13:00,2024-12-08T12:00:00+00:00,6468.0,303.0,4595.0,4951,32.0,2.0,0.0,142.0,-3561.0,0.0,0.0,4951.0,0.0,4.68,12.61,71.04,84.16,76.55,78.19,0.49,4.13,0.03,50.0,2.2,72.08,
32,Hauts-de-France,Données définitives,2024-12-08,13:30,2024-12-08T12:30:00+00:00,6431.0,300.0,4595.0,4887,30.0,1.0,0.0,143.0,-3528.0,0.0,0.0,4887.0,0.0,4.66,12.48,71.45,84.16,75.99,77.18,0.47,3.87,0.02,25.0,2.22,72.59,
11,Île-de-France,Données définitives,2024-12-08,13:30,2024-12-08T12:30:00+00:00,9893.0,138.0,0.0,137,33.0,4.0,0.0,145.0,9435.0,0.0,0.0,137.0,0.0,1.39,6.42,0.0,,1.38,94.48,0.33,7.91,0.04,21.05,1.47,42.15,
11,Île-de-France,Données définitives,2024-12-08,14:00,2024-12-08T13:00:00+00:00,9699.0,138.0,0.0,134,23.0,4.0,0.0,146.0,9256.0,0.0,0.0,134.0,0.0,1.42,6.42,0.0,,1.38,92.41,0.24,5.52,0.04,21.05,1.51,42.44,
32,Hauts-de-France,Données définitives,2024-12-08,14:00,2024-12-08T13:00:00+00:00,6066.0,297.0,4596.0,4801,26.0,1.0,0.0,141.0,-3793.0,0.0,0.0,4801.0,0.0,4.9,12.36,75.77,84.18,79.15,75.82,0.43,3.35,0.02,25.0,2.32,71.57,
11,Île-de-France,Données définitives,2024-12-08,14:30,2024-12-08T13:30:00+00:00,9646.0,138.0,0.0,135,16.0,4.0,0.0,147.0,9204.0,0.0,0.0,135.0,0.0,1.43,6.42,0.0,,1.4,93.1,0.17,3.84,0.04,21.05,1.52,42.73,
32,Hauts-de-France,Données définitives,2024-12-08,14:30,2024-12-08T13:30:00+00:00,6121.0,309.0,4566.0,4651,23.0,1.0,0.0,133.0,-3567.0,0.0,0.0,4651.0,0.0,5.05,12.86,74.6,83.63,75.98,73.45,0.38,2.97,0.02,25.0,2.17,67.51,
32,Hauts-de-France,Données définitives,2024-12-08,15:00,2024-12-08T14:00:00+00:00,5946.0,298.0,4563.0,4540,19.0,1.0,0.0,136.0,-3610.0,0.0,0.0,4540.0,0.0,5.01,12.4,76.74,83.57,76.35,71.7,0.32,2.45,0.02,25.0,2.29,69.04,
11,Île-de-France,Données définitives,2024-12-08,15:00,2024-12-08T14:00:00+00:00,9545.0,138.0,0.0,134,10.0,4.0,0.0,146.0,9115.0,0.0,0.0,134.0,0.0,1.45,6.42,0.0,,1.4,92.41,0.1,2.4,0.04,21.05,1.53,42.44,
11,Île-de-France,Données définitives,2024-12-08,15:30,2024-12-08T14:30:00+00:00,9398.0,138.0,0.0,135,6.0,4.0,0.0,145.0,8969.0,0.0,0.0,135.0,0.0,1.47,6.42,0.0,,1.44,93.1,0.06,1.44,0.04,21.05,1.54,42.15,
32,Hauts-de-France,Données définitives,2024-12-08,15:30,2024-12-08T14:30:00+00:00,5966.0,303.0,4565.0,4378,14.0,1.0,0.0,135.0,-3430.0,0.0,0.0,4378.0,0.0,5.08,12.61,76.52,83.61,73.38,69.14,0.23,1.81,0.02,25.0,2.26,68.53,
11,Île-de-France,Données définitives,2024-12-08,16:00,2024-12-08T15:00:00+00:00,9424.0,138.0,0.0,131,3.0,4.0,0.0,146.0,9004.0,0.0,0.0,131.0,0.0,1.46,6.42,0.0,,1.39,90.34,0.03,0.72,0.04,21.05,1.55,42.44,
32,Hauts-de-France,Données définitives,2024-12-08,16:00,2024-12-08T15:00:00+00:00,5906.0,312.0,4594.0,4157,6.0,1.0,0.0,133.0,-3298.0,0.0,0.0,4157.0,0.0,5.28,12.98,77.79,84.14,70.39,65.65,0.1,0.77,0.02,25.0,2.25,67.51,
11,Île-de-France,Données définitives,2024-12-08,16:30,2024-12-08T15:30:00+00:00,9437.0,138.0,0.0,128,1.0,4.0,0.0,143.0,9025.0,0.0,0.0,128.0,0.0,1.46,6.42,0.0,,1.36,88.28,0.01,0.24,0.04,21.05,1.52,41.57,
32,Hauts-de-France,Données définitives,2024-12-08,16:30,2024-12-08T15:30:00+00:00,5928.0,302.0,4601.0,3942,2.0,1.0,0.0,134.0,-3049.0,0.0,0.0,3942.0,0.0,5.09,12.57,77.61,84.27,66.5,62.26,0.03,0.26,0.02,25.0,2.26,68.02,
11,Île-de-France,Données définitives,2024-12-08,17:00,2024-12-08T16:00:00+00:00,9544.0,138.0,0.0,123,0.0,4.0,0.0,144.0,9138.0,0.0,0.0,123.0,0.0,1.45,6.42,0.0,,1.29,84.83,0.0,0.0,0.04,21.05,1.51,41.86,
32,Hauts-de-France,Données définitives,2024-12-08,17:00,2024-12-08T16:00:00+00:00,5873.0,314.0,4603.0,3685,0.0,1.0,0.0,133.0,-2859.0,0.0,0.0,3685.0,0.0,5.35,13.07,78.38,84.3,62.74,58.2,0.0,0.0,0.02,25.0,2.26,67.51,
11,Île-de-France,Données définitives,2024-12-08,17:30,2024-12-08T16:30:00+00:00,9689.0,138.0,0.0,124,0.0,4.0,0.0,142.0,9282.0,0.0,0.0,124.0,0.0,1.42,6.42,0.0,,1.28,85.52,0.0,0.0,0.04,21.05,1.47,41.28,
32,Hauts-de-France,Données définitives,2024-12-08,17:30,2024-12-08T16:30:00+00:00,6014.0,299.0,4604.0,3563,0.0,2.0,0.0,133.0,-2584.0,0.0,0.0,3563.0,0.0,4.97,12.44,76.55,84.32,59.25,56.27,0.0,0.0,0.03,50.0,2.21,67.51,
32,Hauts-de-France,Données définitives,2024-12-08,18:00,2024-12-08T17:00:00+00:00,6096.0,305.0,4604.0,3483,0.0,2.0,0.0,132.0,-2428.0,0.0,0.0,3483.0,0.0,5.0,12.69,75.52,84.32,57.14,55.01,0.0,0.0,0.03,50.0,2.17,67.01,
11,Île-de-France,Données définitives,2024-12-08,18:00,2024-12-08T17:00:00+00:00,9903.0,138.0,0.0,126,0.0,4.0,0.0,142.0,9495.0,0.0,0.0,126.0,0.0,1.39,6.42,0.0,,1.27,86.9,0.0,0.0,0.04,21.05,1.43,41.28,
32,Hauts-de-France,Données définitives,2024-12-08,18:30,2024-12-08T17:30:00+00:00,6131.0,302.0,4604.0,3464,0.0,2.0,0.0,130.0,-2371.0,0.0,0.0,3464.0,0.0,4.93,12.57,75.09,84.32,56.5,54.71,0.0,0.0,0.03,50.0,2.12,65.99,
11,Île-de-France,Données définitives,2024-12-08,18:30,2024-12-08T17:30:00+00:00,10056.0,138.0,0.0,123,0.0,4.0,0.0,141.0,9651.0,0.0,0.0,123.0,0.0,1.37,6.42,0.0,,1.22,84.83,0.0,0.0,0.04,21.05,1.4,40.99,
11,Île-de-France,Données définitives,2024-12-08,19:00,2024-12-08T18:00:00+00:00,10284.0,139.0,0.0,126,0.0,4.0,0.0,140.0,9876.0,0.0,0.0,126.0,0.0,1.35,6.47,0.0,,1.23,86.9,0.0,0.0,0.04,21.05,1.36,40.7,
32,Hauts-de-France,Données définitives,2024-12-08,19:00,2024-12-08T18:00:00+00:00,6249.0,300.0,4604.0,3453,0.0,1.0,0.0,125.0,-2236.0,0.0,0.0,3453.0,0.0,4.8,12.48,73.68,84.32,55.26,54.53,0.0,0.0,0.02,25.0,2.0,63.45,
32,Hauts-de-France,Données définitives,2024-12-08,19:30,2024-12-08T18:30:00+00:00,6298.0,324.0,4604.0,3479,0.0,1.0,0.0,132.0,-2243.0,0.0,0.0,3479.0,0.0,5.14,13.48,73.1,84.32,55.24,54.94,0.0,0.0,0.02,25.0,2.1,67.01,
11,Île-de-France,Données définitives,2024-12-08,19:30,2024-12-08T18:30:00+00:00,10361.0,139.0,0.0,123,0.0,4.0,0.0,139.0,9956.0,0.0,0.0,123.0,0.0,1.34,6.47,0.0,,1.19,84.83,0.0,0.0,0.04,21.05,1.34,40.41,
11,Île-de-France,Données définitives,2024-12-08,20:00,2024-12-08T19:00:00+00:00,10269.0,139.0,0.0,121,0.0,4.0,0.0,137.0,9870.0,0.0,0.0,121.0,0.0,1.35,6.47,0.0,,1.18,83.45,0.0,0.0,0.04,21.05,1.33,39.83,
32,Hauts-de-France,Données définitives,2024-12-08,20:00,2024-12-08T19:00:00+00:00,6234.0,302.0,4605.0,3532,0.0,1.0,0.0,132.0,-2338.0,0.0,0.0,3532.0,0.0,4.84,12.57,73.87,84.34,56.66,55.78,0.0,0.0,0.02,25.0,2.12,67.01,
32,Hauts-de-France,Données définitives,2024-12-08,20:30,2024-12-08T19:30:00+00:00,6178.0,334.0,4604.0,3562,0.0,1.0,0.0,136.0,-2460.0,0.0,0.0,3562.0,0.0,5.41,13.9,74.52,84.32,57.66,56.25,0.0,0.0,0.02,25.0,2.2,69.04,
11,Île-de-France,Données définitives,2024-12-08,20:30,2024-12-08T19:30:00+00:00,10044.0,139.0,0.0,120,0.0,4.0,0.0,137.0,9645.0,0.0,0.0,120.0,0.0,1.38,6.47,0.0,,1.19,82.76,0.0,0.0,0.04,21.05,1.36,39.83,
11,Île-de-France,Données définitives,2024-12-08,21:00,2024-12-08T20:00:00+00:00,9761.0,140.0,0.0,117,0.0,3.0,0.0,138.0,9363.0,0.0,0.0,117.0,0.0,1.43,6.51,0.0,,1.2,80.69,0.0,0.0,0.03,15.79,1.41,40.12,
32,Hauts-de-France,Données définitives,2024-12-08,21:00,2024-12-08T20:00:00+00:00,6050.0,292.0,4602.0,3586,0.0,1.0,0.0,135.0,-2566.0,0.0,0.0,3586.0,0.0,4.83,12.15,76.07,84.29,59.27,56.63,0.0,0.0,0.02,25.0,2.23,68.53,
11,Île-de-France,Données définitives,2024-12-08,21:30,2024-12-08T20:30:00+00:00,9495.0,140.0,0.0,119,0.0,3.0,0.0,135.0,9098.0,0.0,0.0,119.0,0.0,1.47,6.51,0.0,,1.25,82.07,0.0,0.0,0.03,15.79,1.42,39.24,
32,Hauts-de-France,Données définitives,2024-12-08,21:30,2024-12-08T20:30:00+00:00,5847.0,300.0,4601.0,3599,0.0,1.0,0.0,135.0,-2789.0,0.0,0.0,3599.0,0.0,5.13,12.48,78.69,84.27,61.55,56.84,0.0,0.0,0.02,25.0,2.31,68.53,
11,Île-de-France,Données définitives,2024-12-08,22:00,2024-12-08T21:00:00+00:00,9311.0,140.0,0.0,118,0.0,3.0,0.0,139.0,8912.0,0.0,0.0,118.0,0.0,1.5,6.51,0.0,,1.27,81.38,0.0,0.0,0.03,15.79,1.49,40.41,
32,Hauts-de-France,Données définitives,2024-12-08,22:00,2024-12-08T21:00:00+00:00,5855.0,298.0,4600.0,3700,0.0,1.0,0.0,134.0,-2878.0,0.0,0.0,3700.0,0.0,5.09,12.4,78.57,84.25,63.19,58.43,0.0,0.0,0.02,25.0,2.29,68.02,
32,Hauts-de-France,Données définitives,2024-12-08,22:30,2024-12-08T21:30:00+00:00,5819.0,328.0,4598.0,3648,0.0,1.0,0.0,131.0,-2887.0,0.0,0.0,3648.0,0.0,5.64,13.65,79.02,84.21,62.69,57.61,0.0,0.0,0.02,25.0,2.25,66.5,
11,Île-de-France,Données définitives,2024-12-08,22:30,2024-12-08T21:30:00+00:00,9279.0,140.0,0.0,119,0.0,3.0,0.0,140.0,8877.0,0.0,0.0,119.0,0.0,1.51,6.51,0.0,,1.28,82.07,0.0,0.0,0.03,15.79,1.51,40.7,
32,Hauts-de-France,Données définitives,2024-12-08,23:00,2024-12-08T22:00:00+00:00,5718.0,319.0,4597.0,3669,0.0,1.0,0.0,131.0,-2999.0,0.0,0.0,3669.0,0.0,5.58,13.28,80.4,84.19,64.17,57.94,0.0,0.0,0.02,25.0,2.29,66.5,
11,Île-de-France,Données définitives,2024-12-08,23:00,2024-12-08T22:00:00+00:00,9396.0,140.0,0.0,122,0.0,3.0,0.0,141.0,8991.0,0.0,0.0,122.0,0.0,1.49,6.51,0.0,,1.3,84.14,0.0,0.0,0.03,15.79,1.5,40.99,
32,Hauts-de-France,Données définitives,2024-12-08,23:30,2024-12-08T22:30:00+00:00,5748.0,317.0,4596.0,3787,0.0,1.0,0.0,132.0,-3075.0,0.0,0.0,3787.0,0.0,5.51,13.19,79.96,84.18,65.88,59.81,0.0,0.0,0.02,25.0,2.3,67.01,
11,Île-de-France,Données définitives,2024-12-08,23:30,2024-12-08T22:30:00+00:00,9158.0,140.0,0.0,116,0.0,3.0,0.0,140.0,8767.0,0.0,0.0,116.0,0.0,1.53,6.51,0.0,,1.27,80.0,0.0,0.0,0.03,15.79,1.53,40.7,
32,Hauts-de-France,Données définitives,2024-12-09,00:00,2024-12-08T23:00:00+00:00,5841.0,330.0,4595.0,3749,0.0,1.0,0.0,128.0,-2954.0,0.0,0.0,3749.0,0.0,5.65,13.73,78.67,84.16,64.18,59.21,0.0,0.0,0.02,25.0,2.19,64.97,
11,Île-de-France,Données définitives,2024-12-09,00:00,2024-12-08T23:00:00+00:00,8860.0,140.0,0.0,117,0.0,3.0,0.0,139.0,8468.0,0.0,0.0,117.0,0.0,1.58,6.51,0.0,,1.32,80.69,0.0,0.0,0.03,15.79,1.57,40.41,
32,Hauts-de-France,Données définitives,2024-12-09,00:30,2024-12-08T23:30:00+00:00,5858.0,320.0,4550.0,3893,0.0,1.0,0.0,128.0,-3038.0,0.0,0.0,3893.0,0.0,5.46,13.32,77.67,83.33,66.46,61.48,0.0,0.0,0.02,25.0,2.19,64.97,
11,Île-de-France,Données définitives,2024-12-09,00:30,2024-12-08T23:30:00+00:00,8670.0,140.0,0.0,114,0.0,3.0,0.0,136.0,8273.0,0.0,0.0,114.0,0.0,1.61,6.51,0.0,,1.31,78.62,0.0,0.0,0.03,15.79,1.57,39.53,
32,Hauts-de-France,Données définitives,2024-12-09,01:00,2024-12-09T00:00:00+00:00,5710.0,313.0,4508.0,3978,0.0,1.0,0.0,128.0,-3217.0,0.0,0.0,3978.0,0.0,5.48,13.03,78.95,82.56,69.67,62.82,0.0,0.0,0.02,25.0,2.24,64.97,
11,Île-de-France,Données définitives,2024-12-09,01:00,2024-12-09T00:00:00+00:00,8279.0,140.0,0.0,105,0.0,3.0,0.0,141.0,7889.0,0.0,0.0,105.0,0.0,1.69,6.51,0.0,,1.27,72.41,0.0,0.0,0.04,15.79,1.7,40.99,
11,Île-de-France,Données définitives,2024-12-09,01:30,2024-12-09T00:30:00+00:00,7932.0,140.0,0.0,102,0.0,3.0,0.0,148.0,7534.0,0.0,0.0,102.0,0.0,1.77,6.51,0.0,,1.29,70.34,0.0,0.0,0.04,15.79,1.87,43.02,
32,Hauts-de-France,Données définitives,2024-12-09,01:30,2024-12-09T00:30:00+00:00,5705.0,293.0,4526.0,3846,0.0,1.0,0.0,126.0,-3099.0,0.0,0.0,3846.0,0.0,5.14,12.19,79.33,82.89,67.41,60.74,0.0,0.0,0.02,25.0,2.21,63.96,
11,Île-de-France,Données définitives,2024-12-09,02:00,2024-12-09T01:00:00+00:00,7668.0,140.0,0.0,106,0.0,3.0,0.0,145.0,7269.0,0.0,0.0,106.0,0.0,1.83,6.51,0.0,,1.38,73.1,0.0,0.0,0.04,15.79,1.89,42.15,
32,Hauts-de-France,Données définitives,2024-12-09,02:00,2024-12-09T01:00:00+00:00,5662.0,300.0,4517.0,3617,0.0,1.0,0.0,129.0,-2912.0,0.0,0.0,3617.0,0.0,5.3,12.48,79.78,82.73,63.88,57.12,0.0,0.0,0.02,25.0,2.28,65.48,
32,Hauts-de-France,Données définitives,2024-12-09,02:30,2024-12-09T01:30:00+00:00,5509.0,309.0,4549.0,3293,0.0,1.0,0.0,129.0,-2771.0,0.0,0.0,3293.0,0.0,5.61,12.86,82.57,83.32,59.77,52.01,0.0,0.0,0.02,25.0,2.34,65.48,
11,Île-de-France,Données définitives,2024-12-09,02:30,2024-12-09T01:30:00+00:00,7644.0,140.0,0.0,105,0.0,3.0,0.0,142.0,7256.0,0.0,0.0,105.0,0.0,1.83,6.51,0.0,,1.37,72.41,0.0,0.0,0.04,15.79,1.86,41.28,
11,Île-de-France,Données définitives,2024-12-09,03:00,2024-12-09T02:00:00+00:00,7473.0,140.0,0.0,108,0.0,3.0,0.0,138.0,7085.0,0.0,0.0,108.0,0.0,1.87,6.51,0.0,,1.45,74.48,0.0,0.0,0.04,15.79,1.85,40.12,
32,Hauts-de-France,Données définitives,2024-12-09,03:00,2024-12-09T02:00:00+00:00,5467.0,295.0,4531.0,3250,0.0,1.0,0.0,127.0,-2737.0,0.0,0.0,3250.0,0.0,5.4,12.28,82.88,82.99,59.45,51.33,0.0,0.0,0.02,25.0,2.32,64.47,
11,Île-de-France,Données définitives,2024-12-09,03:30,2024-12-09T02:30:00+00:00,7461.0,140.0,0.0,118,0.0,3.0,0.0,139.0,7060.0,0.0,0.0,118.0,0.0,1.88,6.51,0.0,,1.58,81.38,0.0,0.0,0.04,15.79,1.86,40.41,
32,Hauts-de-France,Données définitives,2024-12-09,03:30,2024-12-09T02:30:00+00:00,5354.0,297.0,4549.0,3148,0.0,1.0,0.0,130.0,-2772.0,0.0,0.0,3148.0,0.0,5.55,12.36,84.96,83.32,58.8,49.72,0.0,0.0,0.02,25.0,2.43,65.99,
11,Île-de-France,Données définitives,2024-12-09,04:00,2024-12-09T03:00:00+00:00,7321.0,140.0,0.0,123,0.0,3.0,0.0,135.0,6921.0,0.0,0.0,123.0,0.0,1.91,6.51,0.0,,1.68,84.83,0.0,0.0,0.04,15.79,1.84,39.24,
32,Hauts-de-France,Données définitives,2024-12-09,04:00,2024-12-09T03:00:00+00:00,5245.0,342.0,4533.0,3135,0.0,1.0,0.0,132.0,-2898.0,0.0,0.0,3135.0,0.0,6.52,14.23,86.43,83.02,59.77,49.51,0.0,0.0,0.02,25.0,2.52,67.01,
32,Hauts-de-France,Données définitives,2024-12-09,04:30,2024-12-09T03:30:00+00:00,5337.0,343.0,4547.0,3375,0.0,1.0,0.0,129.0,-3057.0,0.0,0.0,3375.0,0.0,6.43,14.27,85.2,83.28,63.24,53.3,0.0,0.0,0.02,25.0,2.42,65.48,
11,Île-de-France,Données définitives,2024-12-09,04:30,2024-12-09T03:30:00+00:00,7353.0,140.0,0.0,122,0.0,3.0,0.0,135.0,6954.0,0.0,0.0,122.0,0.0,1.9,6.51,0.0,,1.66,84.14,0.0,0.0,0.04,15.79,1.84,39.24,
32,Hauts-de-France,Données définitives,2024-12-09,05:00,2024-12-09T04:00:00+00:00,5266.0,321.0,4556.0,3605,0.0,1.0,0.0,130.0,-3345.0,0.0,0.0,3605.0,0.0,6.1,13.36,86.52,83.44,68.46,56.93,0.0,0.0,0.02,25.0,2.47,65.99,
11,Île-de-France,Données définitives,2024-12-09,05:00,2024-12-09T04:00:00+00:00,7495.0,140.0,0.0,114,0.0,3.0,0.0,137.0,7102.0,0.0,0.0,114.0,0.0,1.87,6.51,0.0,,1.52,78.62,0.0,0.0,0.04,15.79,1.83,39.83,
11,Île-de-France,Données définitives,2024-12-09,05:30,2024-12-09T04:30:00+00:00,7708.0,140.0,0.0,110,0.0,3.0,0.0,136.0,7319.0,0.0,0.0,110.0,0.0,1.82,6.51,0.0,,1.43,75.86,0.0,0.0,0.04,15.79,1.76,39.53,
32,Hauts-de-France,Données définitives,2024-12-09,05:30,2024-12-09T04:30:00+00:00,5602.0,353.0,4531.0,4052,0.0,1.0,0.0,130.0,-3464.0,0.0,0.0,4052.0,0.0,6.3,14.69,80.88,82.99,72.33,63.99,0.0,0.0,0.02,25.0,2.32,65.99,
11,Île-de-France,Données définitives,2024-12-09,06:00,2024-12-09T05:00:00+00:00,7977.0,140.0,0.0,118,0.0,3.0,0.0,136.0,7581.0,0.0,0.0,118.0,0.0,1.76,6.51,0.0,,1.48,81.38,0.0,0.0,0.04,15.79,1.7,39.53,
32,Hauts-de-France,Données définitives,2024-12-09,06:00,2024-12-09T05:00:00+00:00,5797.0,305.0,4557.0,4279,0.0,1.0,0.0,129.0,-3472.0,0.0,0.0,4279.0,0.0,5.26,12.69,78.61,83.46,73.81,67.58,0.0,0.0,0.02,25.0,2.23,65.48,
11,Île-de-France,Données définitives,2024-12-09,06:30,2024-12-09T05:30:00+00:00,8551.0,140.0,0.0,120,0.0,3.0,0.0,136.0,8151.0,0.0,0.0,120.0,0.0,1.64,6.51,0.0,,1.4,82.76,0.0,0.0,0.04,15.79,1.59,39.53,
32,Hauts-de-France,Données définitives,2024-12-09,06:30,2024-12-09T05:30:00+00:00,6134.0,332.0,4551.0,4521,0.0,1.0,0.0,127.0,-3400.0,0.0,0.0,4521.0,0.0,5.41,13.82,74.19,83.35,73.7,71.4,0.0,0.0,0.02,25.0,2.07,64.47,
11,Île-de-France,Données définitives,2024-12-09,07:00,2024-12-09T06:00:00+00:00,9006.0,140.0,0.0,104,0.0,3.0,0.0,137.0,8621.0,0.0,0.0,104.0,0.0,1.55,6.51,0.0,,1.15,71.72,0.0,0.0,0.03,15.79,1.52,39.83,
32,Hauts-de-France,Données définitives,2024-12-09,07:00,2024-12-09T06:00:00+00:00,6457.0,307.0,4573.0,4538,0.0,1.0,0.0,128.0,-3091.0,0.0,0.0,4538.0,0.0,4.75,12.78,70.82,83.75,70.28,71.67,0.0,0.0,0.02,25.0,1.98,64.97,
11,Île-de-France,Données définitives,2024-12-09,07:30,2024-12-09T06:30:00+00:00,9714.0,140.0,0.0,82,0.0,3.0,0.0,137.0,9353.0,0.0,0.0,82.0,0.0,1.44,6.51,0.0,,0.84,56.55,0.0,0.0,0.03,15.79,1.41,39.83,
32,Hauts-de-France,Données définitives,2024-12-09,07:30,2024-12-09T06:30:00+00:00,6629.0,305.0,4553.0,4645,0.0,1.0,0.0,128.0,-3001.0,0.0,0.0,4645.0,0.0,4.6,12.69,68.68,83.39,70.07,73.36,0.0,0.0,0.02,25.0,1.93,64.97,
32,Hauts-de-France,Données définitives,2024-12-09,08:00,2024-12-09T07:00:00+00:00,6783.0,332.0,4569.0,4638,0.0,1.0,0.0,124.0,-2884.0,0.0,0.0,4638.0,0.0,4.89,13.82,67.36,83.68,68.38,73.25,0.0,0.0,0.01,25.0,1.83,62.94,
11,Île-de-France,Données définitives,2024-12-09,08:00,2024-12-09T07:00:00+00:00,10236.0,140.0,0.0,87,0.0,2.0,0.0,137.0,9867.0,0.0,0.0,87.0,0.0,1.37,6.51,0.0,,0.85,60.0,0.0,0.0,0.02,10.53,1.34,39.83,
32,Hauts-de-France,Données définitives,2024-12-09,08:30,2024-12-09T07:30:00+00:00,6880.0,341.0,4541.0,4618,0.0,1.0,0.0,127.0,-2745.0,0.0,0.0,4618.0,0.0,4.96,14.19,66.0,83.17,67.12,72.93,0.0,0.0,0.01,25.0,1.85,64.47,
11,Île-de-France,Données définitives,2024-12-09,08:30,2024-12-09T07:30:00+00:00,10422.0,148.0,0.0,86,0.0,2.0,0.0,135.0,10053.0,0.0,0.0,86.0,0.0,1.42,6.89,0.0,,0.83,59.31,0.0,0.0,0.02,10.53,1.3,39.24,
11,Île-de-France,Données définitives,2024-12-09,09:00,2024-12-09T08:00:00+00:00,10662.0,157.0,0.0,90,0.0,2.0,0.0,128.0,10286.0,0.0,0.0,90.0,0.0,1.47,7.31,0.0,,0.84,62.07,0.0,0.0,0.02,10.53,1.2,37.21,
32,Hauts-de-France,Données définitives,2024-12-09,09:00,2024-12-09T08:00:00+00:00,6945.0,370.0,4529.0,4435,0.0,1.0,0.0,124.0,-2513.0,0.0,0.0,4435.0,0.0,5.33,15.4,65.21,82.95,63.86,70.04,0.0,0.0,0.01,25.0,1.79,62.94,
